1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
54	55
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
68	69
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
82	83
83	84
84	85
85	86
86	87
87	88
88	89
89	90
90	91
91	92
92	93
93	94
94	95
95	96
96	97
97	98
98	99
99	100
100	101
101	102
102	103
103	104
104	105
105	106
106	107
107	108
108	109
109	110
110	111
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
125	126
126	127
127	128
128	129
129	130
130	131
131	132
132	133
133	134
134	135
135	136
136	137
137	138
138	139
139	140
140	141
141	142
142	143
143	144
144	145
145	146
146	147
147	148
148	149
149	150
150	151
151	152
152	153
153	154
154	155
155	156
156	157
157	158
158	159
159	160
160	161
161	162
162	163
163	164
164	165
165	166
166	167
167	168
168	169
169	170
170	171
171	172
172	173
173	174
174	175
175	176
176	177
177	178
178	179
179	180
180	181
181	182
182	183
183	184
184	185
185	186
186	187
187	188
188	189
189	190
190	191
191	192
192	193
193	194
194	195
195	196
196	197
197	198
198	199
199	200
200	201
201	202
202	203
203	204
204	205
205	206
206	207
207	208
208	209
209	210
210	211
211	212
212	213
213	214
214	215
215	216
216	217
217	218
218	219
219	220
220	221
221	222
222	223
223	224
224	225
225	226
226	227
227	228
228	229
229	230
230	231
231	232
232	233
233	234
234	235
235	236
236	237
237	238
238	239
239	240
240	241
241	242
242	243
243	244
244	245
245	246
246	247
247	248
248	249
249	250
250	251
251	252
252	253
253	254
254	255
255	256
256	257
257	258
258	259
259	260
260	261
261	262
262	263
263	264
264	265
265	266
266	267
267	268
268	269
269	270
270	271
271	272
272	273
273	274
274	275
275	276
276	277
277	278
278	279
279	280
280	281
281	282
282	283
283	284
284	285
285	286
286	287
287	288
288	289
289	290
290	291
291	292
292	293
293	294
294	295
295	296
296	297
297	298
298	299
299	300
2	273
74	298
60	146
40	292
11	20
144	145
48	64
65	264
283	158
194	175
213	32
247	15
109	165
38	183
55	175
154	263
50	25
292	262
78	69
23	218
269	18
250	20
19	95
272	57
108	271
24	94
114	241
168	291
136	173
134	293
248	269
85	33
266	84
283	207
111	242
196	280
89	203
217	300
72	10
134	213
171	57
198	266
285	224
62	111
290	209
19	105
209	47
286	96
227	204
229	63
242	28
202	90
218	287
190	42
169	82
197	186
212	264
243	89
273	201
226	112
74	82
146	132
242	228
252	97
298	3
157	197
197	10
282	210
116	133
160	153
29	160
1	295
17	178
280	4
52	38
32	253
224	104
172	3
99	158
138	207
46	289
54	176
255	155
133	53
130	94
187	52
93	228
24	112
49	116
4	38
15	42
76	47
165	207
300	124
100	156
28	205
173	16
47	34
256	273
96	219
257	116
96	106
293	125
42	159
255	106
230	192
291	242
294	157
182	131
85	163
249	140
281	277
145	210
268	218
98	71
284	61
217	180
17	159
295	114
34	287
101	147
256	267
105	37
287	59
17	264
113	211
82	122
35	57
81	149
98	100
222	169
17	219
73	274
51	248
191	87
131	65
137	293
102	133
77	228
298	15
120	101
116	224
209	25
126	107
86	182
275	258
272	64
117	294
234	48
48	242
191	256
78	218
256	73
285	101
168	147
210	175
115	20
195	43
158	253
25	6
264	21
166	159
186	2
168	261
5	236
158	261
121	177
82	180
231	21
113	240
187	273
61	36
139	190
231	2
70	253
210	90
207	257
203	202
185	205
78	222
245	236
91	239
287	112
148	212
208	55
75	191
62	256
157	93
286	134
217	14
181	61
107	143
211	77
183	202
93	227
103	162
262	100
69	226
144	159
188	238
176	161
73	241
41	47
58	207
155	91
230	195
163	297
206	113
2	299
46	188
237	235
149	65
81	146
93	252
95	205
73	185
225	152
36	125
44	235
158	238
267	184
270	64
181	293
61	80
257	203
133	73
113	288
114	249
59	43
186	190
32	237
57	58
229	29
14	98
175	88
41	2
300	276
273	92
191	22
51	201
93	92
196	66
25	21
251	145
35	295
181	111
285	150
130	185
188	280
144	135
198	130
160	41
257	143
101	269
245	66
229	110
109	146
261	274
17	81
86	103
299	82
112	133
9	134
188	160
179	184
210	216
128	260
9	270
133	148
207	228
52	214
31	283
292	204
278	151
253	57
30	216
61	255
183	262
168	160
215	142
192	172
85	45
114	33
86	229
216	282
217	225
10	125
83	251
105	189
106	171
127	154
222	106
58	236
145	261
101	253
19	154
70	178
99	129
161	30
118	169
212	202
204	132
81	36
216	177
205	195
120	131
111	129
98	32
104	29
296	60
21	94
213	293
136	157
100	159
278	177
206	177
271	113
115	73
62	270
166	250
282	296
221	125
204	52
205	19
107	287
41	198
150	189
108	233
187	223
5	265
166	297
72	73
110	283
235	250
120	46
103	188
147	39
79	33
141	201
214	59
177	68
8	284
237	91
103	184
4	239
60	192
64	58
183	204
93	35
72	215
263	296
72	92
240	129
147	74
31	201
84	205
17	126
275	130
156	193
225	16
152	56
253	17
136	50
7	227
228	286
201	178
106	205
131	46
152	88
262	60
105	37
147	57
216	40
20	127
233	12
275	58
55	45
196	11
104	74
300	250
266	52
178	57
171	160
246	288
77	243
261	231
30	166
77	35
31	131
159	178
178	203
69	268
196	190
49	220
32	176
140	65
76	228
161	95
255	144
258	7
118	84
138	191
174	222
64	16
259	11
216	127
152	267
22	198
225	86
11	163
288	268
264	225
92	40
52	80
72	155
35	94
227	211
257	260
238	131
53	217
261	60
139	101
208	247
248	149
253	201
59	110
94	229
123	68
271	298
68	62
69	216
143	112
211	95
62	96
237	103
23	203
144	18
291	67
270	146
209	45
46	115
276	225
189	98
36	13
184	72
45	291
116	173
99	239
245	73
101	137
116	103
270	132
4	39
257	238
27	284
154	99
128	72
212	141
280	158
134	183
154	108
218	58
266	206
83	118
7	204
196	49
253	289
259	186
180	31
224	5
18	76
94	235
107	77
240	8
233	256
221	58
235	82
169	122
202	212
151	90
223	2
66	264
293	235
155	111
172	294
75	250
245	264
97	273
267	12
61	199
273	172
91	19
117	87
150	45
106	238
141	78
167	107
82	215
19	279
293	52
17	247
8	169
13	158
140	277
36	105
120	220
150	89
244	228
22	274
37	171
89	123
126	41
6	53
269	234
5	232
7	191
70	94
199	214
201	182
162	10
115	29
214	251
42	221
150	282
285	227
31	207
165	179
279	109
290	114
129	112
91	74
249	239
191	157
150	105
115	112
44	56
125	73
240	64
250	180
182	42
95	13
92	242
60	23
260	67
230	299
96	285
35	37
182	72
4	29
7	273
10	63
129	173
122	250
264	287
44	128
247	174
13	184
210	37
227	71
276	254
235	44
106	88
287	258
39	276
152	196
185	76
226	163
174	126
259	247
152	241
56	99
180	117
128	282
147	139
131	225
275	215
126	278
169	217
110	265
229	138
119	268
78	108
112	283
154	89
223	25
89	103
60	183
276	93
84	173
6	120
21	243
73	268
193	232
280	211
166	38
161	271
256	23
263	138
13	298
130	205
211	118
38	300
84	248
148	47
53	239
60	10
259	117
130	47
66	10
26	226
12	156
121	130
273	89
78	102
254	200
144	265
241	155
242	66
4	254
283	60
174	170
44	253
75	179
35	167
233	62
159	140
2	209
88	55
127	48
130	296
15	120
81	50
227	78
171	222
77	149
175	74
138	38
118	137
255	245
182	180
237	193
210	43
122	165
71	68
72	155
146	186
15	65
144	171
256	69
146	178
