1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
54	55
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
68	69
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
82	83
83	84
84	85
85	86
86	87
87	88
88	89
89	90
90	91
91	92
92	93
93	94
94	95
95	96
96	97
97	98
98	99
99	100
100	101
101	102
102	103
103	104
104	105
105	106
106	107
107	108
108	109
109	110
110	111
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
125	126
126	127
127	128
128	129
129	130
130	131
131	132
132	133
133	134
134	135
135	136
136	137
137	138
138	139
139	140
140	141
141	142
142	143
143	144
144	145
145	146
146	147
147	148
148	149
149	150
94	15
12	94
95	127
140	75
143	49
91	52
5	23
55	114
44	75
146	149
134	43
17	137
70	30
72	98
81	51
4	87
64	139
137	68
93	139
145	40
149	35
19	134
107	89
93	57
52	26
42	2
111	62
108	136
71	16
66	56
77	90
62	120
47	8
101	40
125	116
118	147
3	116
37	132
18	92
32	87
87	130
126	29
84	136
99	44
27	74
114	77
116	79
52	59
7	36
85	136
79	77
127	140
67	64
4	119
62	42
140	122
82	28
5	136
117	92
56	131
53	113
62	68
66	104
55	9
65	99
57	15
118	145
54	145
78	8
5	9
136	69
146	76
8	75
21	96
71	119
123	130
64	134
90	39
2	150
143	112
130	68
149	123
67	64
119	40
128	57
40	68
125	63
15	123
104	60
24	4
106	81
13	28
79	5
106	84
87	46
106	139
77	95
77	130
81	63
41	113
49	40
25	40
20	32
34	49
96	28
126	44
52	26
20	92
2	63
150	123
131	105
89	124
63	125
69	116
99	46
146	122
58	73
133	13
149	122
17	125
92	147
131	110
99	110
28	142
79	136
38	123
92	116
77	92
80	16
113	106
115	10
95	139
137	16
19	64
101	44
83	98
103	90
53	111
72	93
144	25
89	43
75	142
33	95
142	144
70	94
137	118
70	54
99	116
104	136
116	48
94	66
77	17
130	65
137	103
57	138
101	113
86	44
109	60
67	83
33	86
4	92
14	125
82	83
136	121
76	38
89	102
47	5
48	45
116	105
15	30
50	96
91	63
69	54
91	137
29	1
107	71
66	68
97	98
74	109
146	85
11	17
92	38
124	67
144	17
137	18
69	147
138	121
20	27
41	51
116	90
37	31
95	31
4	117
78	58
88	111
47	66
27	5
51	93
96	130
127	88
38	15
97	65
134	6
49	96
114	91
101	76
56	132
93	2
150	11
77	83
36	143
139	135
50	125
85	149
7	75
80	70
79	55
12	7
96	108
36	68
32	21
32	71
78	81
116	65
121	103
145	128
82	64
78	122
5	140
63	130
16	40
90	93
145	97
148	73
106	115
108	9
112	47
58	57
111	8
128	16
139	106
148	121
51	76
118	101
6	17
130	49
58	31
9	72
14	20
42	139
145	34
83	41
59	135
127	86
121	109
86	27
54	65
112	129
25	122
65	114
65	1
128	97
84	74
115	3
121	60
149	46
90	126
150	50
67	121
70	57
118	83
59	58
85	121
116	39
145	78
46	43
65	140
42	137
46	28
144	98
105	28
13	149
2	114
108	135
138	127
14	139
125	109
117	147
142	92
77	98
121	108
42	31
18	117
83	115
104	53
29	11
2	73
120	73
85	45
104	42
146	12
136	43
6	86
70	141
84	73
76	125
134	11
129	73
107	124
101	22
98	55
84	3
125	136
50	52
5	9
140	48
140	45
95	55
58	50
79	136
78	97
142	150
102	1
73	103
3	30
74	138
65	29
137	129
22	10
18	81
10	146
32	41
18	46
121	62
87	10
146	133
118	116
146	94
141	25
121	80
62	25
72	14
62	72
40	3
105	108
4	1
63	61
93	104
67	98
35	39
83	23
141	38
121	25
147	4
57	76
30	46
19	65
4	3
4	138
45	40
10	45
7	8
16	109
88	149
22	149
46	9
29	58
125	4
12	3
67	13
1	18
58	145
25	91
21	11
35	93
25	90
4	29
65	105
130	42
5	121
61	6
144	51
78	55
81	93
39	45
111	16
126	135
49	135
72	14
147	48
139	83
107	25
83	35
15	83
65	38
29	126
62	112
27	28
50	119
64	9
43	103
7	112
81	141
77	30
11	127
134	76
102	28
38	111
122	4
49	140
135	64
126	58
91	14
37	61
86	8
8	74
86	119
53	4
74	99
23	104
15	144
112	106
125	116
97	80
75	123
108	110
150	131
8	3
110	33
18	51
119	83
101	59
80	113
78	68
3	49
20	71
106	117
34	78
122	55
32	117
88	132
116	141
99	149
46	32
70	15
94	122
76	141
120	71
72	108
11	138
18	54
31	137
147	75
130	121
121	49
142	62
37	93
71	10
92	75
123	52
1	121
71	122
122	25
143	96
35	61
41	67
150	126
62	29
135	98
39	83
107	137
118	45
78	111
117	69
68	111
16	61
79	32
112	145
23	46
122	128
30	118
77	114
111	81
122	139
31	79
9	127
135	141
137	37
104	130
132	34
71	113
88	21
98	60
34	1
139	79
7	3
138	116
101	145
99	29
16	100
11	106
95	130
39	103
130	106
27	19
147	76
126	90
45	73
44	77
143	120
73	13
143	7
1	8
79	22
73	98
47	29
60	137
132	6
94	126
64	88
94	76
60	141
73	21
90	36
133	139
103	61
118	79
25	120
22	147
60	36
97	92
79	37
51	52
42	109
126	49
73	91
62	55
75	1
107	136
63	66
11	136
130	141
41	58
121	48
41	80
68	108
85	30
33	139
67	64
107	138
92	97
117	64
85	63
59	144
118	94
110	145
104	70
27	21
59	58
7	104
119	30
61	60
124	13
69	148
20	17
50	136
145	99
96	149
64	62
69	54
54	104
21	63
149	70
123	111
132	124
72	93
142	16
88	95
98	44
88	107
97	57
92	105
124	8
117	18
150	48
19	124
7	27
44	48
149	19
117	123
100	120
140	18
13	139
95	76
39	142
19	18
83	8
10	148
115	22
82	105
69	141
119	28
61	29
72	26
106	92
70	56
83	80
16	61
48	30
56	2
109	122
116	124
117	12
68	138
90	102
55	119
68	49
123	16
88	142
32	21
45	21
45	32
31	39
28	26
80	82
102	15
20	46
50	112
73	98
106	84
49	85
135	39
114	126
130	22
64	101
98	146
39	51
20	23
58	24
129	81
14	148
31	65
83	57
11	144
124	114
107	149
26	95
103	51
117	137
4	48
35	23
17	146
18	30
147	64
91	97
140	66
58	64
18	121
147	25
58	67
145	26
80	142
75	17
63	68
72	1
27	24
144	82
132	118
33	97
117	150
44	86
71	116
145	56
41	139
44	37
53	29
53	63
24	56
139	13
53	70
12	58
107	101
47	60
121	102
101	92
27	109
46	52
79	40
117	90
109	54
62	17
53	13
84	101
112	56
66	96
43	77
27	117
40	53
131	124
20	73
15	125
34	20
61	19
111	18
92	17
53	120
28	38
33	93
115	86
120	149
133	49
111	36
134	111
37	120
145	25
68	96
42	21
142	77
56	132
86	74
15	123
66	54
68	19
145	146
78	114
11	138
74	134
114	117
149	23
134	5
99	73
2	67
25	17
29	111
107	102
118	147
21	46
52	130
66	48
67	51
9	132
54	137
86	147
125	18
98	41
64	81
2	93
73	27
133	12
21	69
147	19
4	23
147	139
150	127
17	88
43	40
120	119
139	83
38	48
20	141
74	12
149	38
129	50
9	17
131	39
23	116
83	61
102	130
143	126
33	14
94	12
56	137
75	122
26	111
138	53
26	31
100	83
109	92
117	138
50	6
126	49
71	116
84	39
112	27
59	5
10	137
28	131
81	28
135	91
6	90
76	135
120	114
37	91
132	50
107	17
94	12
90	21
27	149
58	136
30	110
