1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
3	6
8	2
15	12
10	15
1	10
5	1
10	14
4	9
2	5
15	10
6	2
11	1
2	1
8	10
14	8
8	12
7	11
9	15
13	1
5	1
2	6
2	10
9	3
1	3
4	9
7	13
14	1
10	13
12	14
7	5
12	15
8	5
13	5
9	14
3	12
14	11
12	4
1	15
12	8
11	2
4	12
9	3
5	6
13	5
9	5
11	7
12	3
6	13
4	2
11	14
13	12
11	13
13	14
12	9
3	10
1	14
14	3
1	13
8	7
7	15
4	12
7	11
14	1
11	15
14	10
14	8
12	4
15	12
2	7
10	15
15	11
15	8
10	2
4	7
7	10
1	7
5	4
6	3
11	2
7	2
1	8
1	2
11	12
10	2
15	3
9	5
8	13
2	6
4	12
1	7
15	1
2	13
14	1
2	1
11	1
15	14
13	15
8	4
9	10
7	10
15	2
15	8
4	11
9	11
10	3
9	13
13	1
1	13
4	6
13	5
15	9
6	1
10	9
4	8
13	2
7	8
10	6
7	14
6	2
13	9
12	11
14	12
10	7
15	14
2	10
13	7
11	14
13	10
3	8
4	3
10	3
12	9
4	7
1	6
2	13
1	9
3	10
6	5
12	8
3	7
8	15
12	4
15	14
15	14
8	2
14	5
8	2
13	6
8	13
