1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
24	33
17	8
42	35
5	9
13	35
45	27
30	39
5	50
16	10
35	31
14	48
4	19
6	7
33	9
40	44
37	41
45	29
3	19
43	32
11	37
29	34
34	22
8	30
32	36
47	14
22	27
49	23
42	17
6	47
21	27
38	9
47	44
39	44
32	30
49	1
38	46
4	31
40	22
35	11
27	46
18	38
38	26
38	41
9	42
1	16
1	7
13	14
20	49
3	42
16	28
38	42
17	33
26	31
41	6
15	24
16	27
45	18
30	43
17	48
4	42
41	39
32	3
10	15
33	31
2	48
30	32
12	1
13	22
11	46
44	28
15	4
19	18
46	11
6	48
45	27
13	33
44	43
10	37
32	27
9	29
8	23
20	36
31	18
9	13
28	26
2	38
44	26
8	48
18	5
33	5
24	50
31	24
24	7
14	8
17	44
5	29
24	44
10	24
50	41
46	34
14	26
38	35
36	33
15	9
22	18
44	25
22	25
33	9
41	25
24	12
11	41
45	7
15	16
42	47
20	14
35	41
21	6
13	34
42	2
3	42
8	19
33	31
14	7
34	42
24	16
40	27
6	40
29	20
25	48
31	10
17	42
40	6
18	2
43	21
5	37
31	9
22	29
12	43
6	39
24	11
42	22
5	42
44	27
15	13
46	12
30	19
45	39
39	22
16	42
30	20
32	37
18	20
26	14
20	23
45	13
37	44
36	28
12	25
3	1
14	10
16	28
44	4
13	39
31	50
37	15
17	23
27	38
2	36
50	31
19	43
10	42
37	38
21	32
19	16
40	39
36	13
33	15
4	36
34	32
39	31
1	46
16	5
47	13
13	29
23	14
12	26
47	26
30	21
45	38
25	49
8	44
22	20
33	31
36	27
31	33
45	37
2	7
35	44
6	7
19	14
9	12
23	17
25	12
30	3
45	39
22	49
14	1
3	44
43	12
13	19
1	43
41	35
23	14
15	34
30	25
44	36
16	6
16	45
46	43
38	48
40	14
37	29
1	18
50	33
43	16
9	14
40	36
37	11
46	23
34	42
23	14
10	33
3	50
49	6
20	40
24	19
49	45
31	38
29	23
46	24
27	15
44	30
37	29
27	26
4	5
12	46
24	22
21	42
26	32
23	41
7	41
21	23
10	50
33	48
27	5
14	6
9	43
10	46
32	36
16	40
21	33
30	14
10	18
43	1
20	49
49	47
3	47
40	41
5	2
34	9
9	8
41	7
20	40
10	33
11	17
28	10
41	10
31	15
48	23
12	3
43	36
3	13
23	40
36	41
31	9
6	45
14	12
48	8
13	36
37	23
14	9
8	17
48	2
41	46
47	7
2	4
37	49
43	7
28	41
9	6
28	45
37	39
26	39
5	31
32	24
34	46
17	45
15	31
42	50
45	50
42	45
3	4
31	35
8	40
24	28
22	39
8	36
35	9
41	28
43	48
6	33
12	31
3	2
23	2
19	42
17	46
45	13
50	25
37	21
37	10
18	4
33	4
14	32
49	40
9	30
11	21
15	45
43	30
47	3
10	7
2	34
23	2
47	12
31	21
17	38
8	35
37	36
37	19
34	44
27	16
15	14
45	10
47	11
42	30
8	34
29	4
21	1
48	20
23	6
7	10
50	35
22	5
27	15
39	46
35	38
32	5
2	12
22	31
35	43
33	17
29	37
30	46
28	29
20	12
25	49
46	12
50	13
34	28
46	4
16	6
18	37
43	33
35	28
12	38
48	45
33	46
18	25
32	33
32	47
8	50
14	47
24	15
37	3
24	7
31	26
40	15
33	4
40	9
47	38
48	19
28	24
28	8
1	25
14	33
36	48
46	28
6	15
41	24
41	12
4	33
45	39
23	17
39	47
42	34
15	9
10	40
24	40
11	13
8	10
5	44
7	42
39	43
49	8
8	28
7	2
19	45
15	21
31	30
19	40
26	16
2	21
41	39
34	12
36	45
32	6
36	47
23	17
12	38
13	47
27	16
42	1
37	38
11	23
14	33
35	27
21	25
12	13
23	7
15	47
43	17
41	22
38	21
7	35
6	18
6	17
12	49
27	43
29	48
32	35
26	33
16	49
34	27
5	22
8	3
35	9
12	7
19	36
22	26
32	1
20	22
38	7
43	5
30	41
21	2
9	30
47	38
25	43
47	8
31	4
37	49
45	15
15	41
38	45
26	8
41	45
46	29
45	23
12	43
17	41
5	27
10	29
50	12
42	8
4	39
37	48
41	32
4	46
45	41
32	18
