1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
54	55
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	63
63	64
64	65
65	66
66	67
67	68
68	69
69	70
70	71
71	72
72	73
73	74
74	75
75	76
76	77
77	78
78	79
79	80
80	81
81	82
82	83
83	84
84	85
85	86
86	87
87	88
88	89
89	90
90	91
91	92
92	93
93	94
94	95
95	96
96	97
97	98
98	99
99	100
100	101
101	102
102	103
103	104
104	105
105	106
106	107
107	108
108	109
109	110
110	111
111	112
112	113
113	114
114	115
115	116
116	117
117	118
118	119
119	120
120	121
121	122
122	123
123	124
124	125
125	126
126	127
127	128
128	129
129	130
130	131
131	132
132	133
133	134
134	135
135	136
136	137
137	138
138	139
139	140
140	141
141	142
142	143
143	144
144	145
145	146
146	147
147	148
148	149
149	150
150	151
151	152
152	153
153	154
154	155
155	156
156	157
157	158
158	159
159	160
160	161
161	162
162	163
163	164
164	165
165	166
166	167
167	168
168	169
169	170
170	171
171	172
172	173
173	174
174	175
175	176
176	177
177	178
178	179
179	180
180	181
181	182
182	183
183	184
184	185
185	186
186	187
187	188
188	189
189	190
190	191
191	192
192	193
193	194
194	195
195	196
196	197
197	198
198	199
199	200
200	201
201	202
202	203
203	204
204	205
205	206
206	207
207	208
208	209
209	210
210	211
211	212
212	213
213	214
214	215
215	216
216	217
217	218
218	219
219	220
220	221
221	222
222	223
223	224
224	225
225	226
226	227
227	228
228	229
229	230
230	231
231	232
232	233
233	234
234	235
235	236
236	237
237	238
238	239
239	240
240	241
241	242
242	243
243	244
244	245
245	246
246	247
247	248
248	249
249	250
250	251
251	252
252	253
253	254
254	255
255	256
256	257
257	258
258	259
259	260
260	261
261	262
262	263
263	264
264	265
265	266
266	267
267	268
268	269
269	270
270	271
271	272
272	273
273	274
274	275
275	276
276	277
277	278
278	279
279	280
280	281
281	282
282	283
283	284
284	285
285	286
286	287
287	288
288	289
289	290
290	291
291	292
292	293
293	294
294	295
295	296
296	297
297	298
298	299
299	300
300	301
301	302
302	303
303	304
304	305
305	306
306	307
307	308
308	309
309	310
310	311
311	312
312	313
313	314
314	315
315	316
316	317
317	318
318	319
319	320
320	321
321	322
322	323
323	324
324	325
325	326
326	327
327	328
328	329
329	330
330	331
331	332
332	333
333	334
334	335
335	336
336	337
337	338
338	339
339	340
340	341
341	342
342	343
343	344
344	345
345	346
346	347
347	348
348	349
349	350
184	150
250	61
258	133
192	260
306	148
113	191
140	78
134	307
203	143
38	55
342	3
317	121
132	96
260	227
293	114
117	22
224	276
235	104
317	196
325	204
27	302
332	78
212	63
348	290
233	120
350	17
335	158
27	290
185	134
268	318
249	147
326	237
256	116
73	66
168	134
41	280
264	304
6	151
79	332
150	20
293	56
70	108
330	277
301	35
4	196
285	341
5	323
261	228
243	6
106	145
164	105
133	173
319	167
177	119
204	327
342	211
111	315
37	11
308	215
44	85
135	140
98	303
161	242
344	138
90	28
188	43
104	288
274	109
180	34
142	144
82	174
115	37
137	80
47	95
182	58
325	106
275	346
100	287
291	340
73	230
172	193
220	23
147	149
265	123
261	148
346	242
101	312
61	286
113	310
149	129
248	317
41	53
169	283
171	270
222	156
98	36
256	6
287	4
163	347
186	196
183	267
118	69
148	137
139	110
179	108
191	87
214	294
246	286
232	17
78	144
151	82
147	203
183	125
203	98
177	80
162	148
212	216
66	32
254	134
92	171
162	348
120	46
347	279
305	198
312	271
335	206
213	157
35	137
146	296
229	320
214	230
255	346
146	57
274	20
208	6
341	317
200	272
47	24
247	178
211	122
116	243
281	118
148	38
174	337
222	108
109	208
185	286
344	109
250	130
64	310
62	34
68	202
329	248
315	146
270	86
37	187
282	185
274	241
100	160
296	102
166	125
110	12
187	320
350	215
320	108
116	246
5	245
175	232
113	68
248	305
337	216
326	96
298	115
305	129
309	239
348	94
209	327
288	161
214	115
332	35
225	230
279	300
83	325
185	66
69	219
20	66
19	172
153	141
56	24
339	303
303	83
268	321
69	71
323	324
41	175
83	32
217	329
304	193
167	298
107	268
34	77
95	335
210	150
319	127
102	100
100	173
40	267
121	93
120	217
342	194
220	181
292	122
41	263
331	327
261	91
156	310
306	249
75	4
318	42
40	66
346	260
96	180
334	24
197	265
152	158
209	47
93	205
305	108
46	177
289	238
254	158
23	307
278	153
219	266
238	230
55	234
285	242
191	155
340	102
169	333
79	243
218	50
45	140
171	248
98	219
338	163
256	110
87	126
73	54
313	201
235	6
346	257
283	72
86	216
63	144
114	161
226	168
106	221
227	287
17	5
38	279
298	260
216	298
70	267
112	331
302	114
148	312
92	190
245	34
169	202
315	280
134	199
221	37
168	2
185	12
2	16
292	24
51	186
157	121
247	170
142	309
44	114
90	116
340	119
302	275
318	37
189	256
231	297
74	189
118	66
173	228
91	118
101	156
301	89
61	122
93	324
98	313
300	280
136	197
35	347
152	154
123	312
342	181
167	186
281	110
117	60
119	217
87	215
48	179
256	197
176	326
18	80
141	191
260	310
83	107
331	48
340	286
247	174
181	159
220	240
192	154
185	135
242	27
59	259
235	206
339	340
40	45
221	319
153	192
241	100
74	216
158	157
179	335
192	69
225	81
146	126
85	82
319	95
156	51
126	70
93	3
300	287
95	224
126	261
296	306
242	335
242	80
168	46
349	215
160	33
334	203
176	181
25	345
329	42
275	181
1	129
62	328
337	323
224	5
198	190
45	75
234	70
344	333
127	142
142	262
122	5
274	225
57	154
141	345
29	152
302	66
192	221
242	275
36	280
274	282
126	283
54	89
274	200
288	262
76	51
33	29
15	38
85	211
337	274
350	36
55	289
49	345
129	5
127	180
153	136
312	260
58	218
226	20
152	150
153	309
307	34
74	205
74	229
270	350
309	265
345	69
47	225
230	127
26	287
168	159
322	312
210	158
56	167
215	126
236	30
258	227
78	285
284	242
280	277
332	304
107	156
331	161
46	221
102	74
150	102
349	142
91	113
96	51
55	124
104	257
242	120
221	94
141	235
29	182
14	283
91	302
54	142
62	327
348	146
69	186
349	52
303	239
114	258
168	215
293	64
119	15
73	95
52	177
146	326
158	296
280	47
292	78
181	55
17	172
27	179
269	124
244	81
135	57
66	151
267	265
146	171
194	10
142	331
139	213
135	165
161	148
86	189
197	255
17	301
16	162
346	169
263	129
101	156
334	213
231	90
224	86
212	301
148	271
146	2
343	189
166	236
228	306
12	225
75	286
154	106
93	134
258	198
318	125
45	201
236	217
236	184
173	123
61	284
92	76
284	207
257	289
91	243
180	130
181	123
17	39
304	257
144	12
21	191
316	11
32	261
275	265
218	177
37	58
94	214
47	100
5	233
201	94
19	337
332	13
158	313
97	2
71	3
238	156
22	216
205	348
36	334
212	16
345	302
184	326
173	312
197	98
31	111
335	345
229	69
179	66
116	226
75	250
346	326
180	328
62	322
37	78
86	119
173	124
49	38
178	80
262	164
139	308
297	263
287	130
319	216
244	137
107	65
126	14
123	99
90	19
30	249
229	100
262	297
131	312
220	95
104	128
327	70
49	224
323	289
108	79
43	330
91	108
155	78
63	176
195	344
106	226
54	288
154	226
89	156
265	177
219	301
142	280
13	204
105	308
86	186
80	268
18	238
195	25
189	180
36	295
342	48
10	183
84	273
143	41
184	247
194	127
227	155
306	290
96	76
52	138
227	136
273	213
272	42
98	146
111	337
285	180
24	187
265	62
221	110
204	320
106	150
150	341
25	255
115	233
264	312
