1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
5	6
2	6
10	6
5	4
6	7
7	9
6	4
9	7
9	3
3	1
2	7
4	9
4	7
9	8
1	2
8	1
2	1
4	8
9	3
6	4
5	10
6	1
1	10
2	5
3	6
5	8
1	7
6	4
7	1
10	1
6	5
5	3
2	1
4	2
6	1
3	1
7	8
9	3
9	3
7	3
10	6
5	8
7	6
8	5
3	8
1	4
1	10
2	1
6	8
5	3
9	5
8	9
5	8
3	1
7	6
8	2
3	6
5	8
9	3
1	5
9	10
10	6
9	8
1	3
4	10
3	5
9	10
2	3
6	8
3	9
8	2
2	6
8	1
10	3
7	6
8	5
6	2
5	3
6	2
4	3
8	1
9	10
10	6
8	10
9	6
8	6
5	7
8	1
6	2
6	4
5	3
8	4
8	2
9	8
8	4
2	4
7	4
1	9
7	10
